Date,Close,High,Low,Open,Volume
2018.4.4,7247593,7885952,7194014.5,7856894,5.21957E+12
2018.4.5,7230648,7346729,7038172,7242105,5.98636E+12
2018.4.6,7099203,7323114,7024533,7235414,4.02955E+12
2018.4.7,7393138.5,7542315,7092988,7092988,4.25398E+12
2018.4.8,7518889,7607591.5,7402648.5,7402648.5,3.91011E+12
2018.4.9,7236962.5,7671605,7120601.5,7541155.5,5.23107E+12
2018.4.10,7268015,7310251.5,7144679.5,7263374,4.5436E+12
2018.4.11,7425790,7425790,7268232.5,7277278,4.94663E+12
2018.4.12,8441182,8451702,7294060,7412000.5,9.52933E+12
2018.4.13,8454046,8738096,8304771,8453850,8.31325E+12
2018.4.14,8550708,8716095,8400555,8431252,5.55836E+12
2018.4.15,8917729,8927779,8564723,8564723,5.61511E+12
2018.4.16,8618183,8965251,8495273,8926786,6.02229E+12
2018.4.17,8424339,8844185,8403096,8632076,7.35696E+12
2018.4.18,8686450,8722623,8402543,8469478,6.94828E+12
2018.4.19,8843973,8849309,8680823,8682034,7.53129E+12
2018.4.20,9465923,9502735,8786701,8836051,9.02962E+12
2018.4.21,9519160,9628300,9258666,9469090,8.0777E+12
2018.4.22,9431044,9632655,9403226,9550706,7.10334E+12
2018.4.23,9647136,9639310,9398753,9422397,7.48059E+12
2018.4.24,10440619,10478420,9622415,9650874,1.14971E+13
2018.4.25,9563749,10515201,9535506,10444420,1.19827E+13
2018.4.26,9993309,9993309,9417403,9587081,9.65851E+12
2018.4.27,9586756,10025284,9586756,10003128,8.07119E+12
2018.4.28,9972305,10040159,9528022,9535787,8.32634E+12
2018.4.29,10053832,10167527,9807206,9970096,9.4496E+12
2018.4.30,9880828,10103579,9794461,10061336,9.27494E+12
2018.5.1,9792266,9898516,9513957,9892504,8.28247E+12
2018.5.2,9962510,9984545,9682260,9776792,8.15276E+12
2018.5.3,10466075,10524680,9873954,9960406,1.09639E+13
2018.5.4,10409982,10522615,10323120,10414130,8.81864E+12
2018.5.5,10578880,10693005,10403930,10409468,8.21137E+12
2018.5.6,10363752,10666863,10157254,10565100,7.75261E+12
2018.5.7,10109072,10369137,9967099,10353951,7.97467E+12
2018.5.8,9949872,10204630,9825314,10117550,7.99008E+12
2018.5.9,10052357,10125959,9769503,9937924,7.79044E+12
2018.5.10,9625918,10020783,9622367,10053198,7.35115E+12
2018.5.11,9007070,9658603,8956889,9635518,9.05725E+12
2018.5.12,9074717,9245406,8774474,9007017,7.27841E+12
2018.5.13,9300942,9360062,8957593,9086028,6.25438E+12
2018.5.14,9319643,9503065,8934481,9289384,7.87345E+12
2018.5.15,9180147,9492278,9125102,9307241,7.23345E+12
2018.5.16,9008962,9188253,8818901,9173707,7.27731E+12
2018.5.17,8749312,9106826,8704812,9010275,6.33693E+12
2018.5.18,8915750,8937622,8608021,8746621,6.22861E+12
2018.5.19,8911655,9046596,8842683,8920895,5.09208E+12
2018.5.20,9199844,9249972,8866336,8911450,5.60972E+12
2018.5.21,9062790,9287390,9028140,9209656,5.54919E+12
2018.5.22,8639123,9067292,8603403,9063738,5.51859E+12
2018.5.23,8123069,8679702,8106783.5,8634074,6.97659E+12
2018.5.24,8188485,8356140.5,7899377,8126616.5,6.5285E+12
2018.5.25,8056111,8251957.5,7954195.5,8193837.5,5.24265E+12
2018.5.26,7922282.5,8179987.5,7915002.5,8062939,4.36351E+12
2018.5.27,7911037,7947846,7830824,7928960,4.35536E+12
2018.5.28,7657417,7951737.5,7622592.5,7914354.5,5.40892E+12
2018.5.29,8099017,8157209,7628863,7650409.5,6.13736E+12
2018.5.30,7962231,8187245.5,7886035.5,8095917.5,5.29188E+12
2018.5.31,8092129.5,8226362,7928157.5,7961833.5,5.53622E+12
2018.6.1,8074103,8155768.5,7954520,8099181,5.26906E+12
2018.6.2,8183307,8239386.5,8026791,8069039,5.28816E+12
2018.6.3,8262597.5,8302618,8150749,8171144.5,5.1926E+12
2018.6.4,8042812.5,8294261,7992364.5,8265037.5,5.34424E+12
2018.6.5,8168962.5,8177415.5,7905174,8028288,5.30961E+12
2018.6.6,8152637,8185725.5,7992641,8160627,4.99796E+12
2018.6.7,8225775.5,8261483.5,8161512,8149270.5,4.80568E+12
2018.6.8,8188630.5,8239603.5,8116436.5,8233167.5,4.54012E+12
2018.6.9,8088819.5,8251627,8088819.5,8196792,4.1295E+12
2018.6.10,7279024.5,8053991.5,7201784,8053991.5,6.22656E+12
2018.6.11,7433849,7436805,7203323,7293258.5,5.10729E+12
2018.6.12,7103222,7426057,7068652,7432665,5.02268E+12
2018.6.13,6887038,7181027,6803503,7118891,5.47973E+12
2018.6.14,7281138,7312929,6851985.5,6879283,5.60505E+12
2018.6.15,7117863,7267011,7092827,7279753,4.3605E+12
2018.6.16,7221027.5,7267693,7058012.5,7116617.5,3.52132E+12
2018.6.17,7173959,7263966.5,7173959,7215923,3.42625E+12
2018.6.18,7436520.5,7494041.5,7111526.5,7185880,4.46004E+12
2018.6.19,7523705,7603744.5,7397217,7444880,4.50874E+12
2018.6.20,7506791,7558629.5,7333897,7524616,4.30768E+12
2018.6.21,7466579.5,7543116,7437185,7510712.5,3.91553E+12
2018.6.22,6758979.5,7481162.5,6673332.5,7475610.5,5.64367E+12
2018.6.23,6846515.5,6915775,6745781,6766101,3.81224E+12
2018.6.24,6855495.5,6914868.5,6473141.5,6848515,5.07164E+12
2018.6.25,6961774,7061408.5,6813713,6854096.5,6.12807E+12
2018.6.26,6810468.5,7007867.5,6810468.5,6966642,3.66556E+12
2018.6.27,6911686,6938224,6764060,6800108,3.70017E+12
2018.6.28,6614509.5,6925668.5,6580223.5,6907230,3.8855E+12
2018.6.29,6926626.5,6974926,6503943.5,6608559.5,4.41802E+12
2018.6.30,7133479.5,7201996,6922082,6922082,5.06145E+12
2018.7.1,7117954,7165616,7005703,7142034.5,5.33723E+12
2018.7.2,7394984,7478972,7055448,7111890.5,4.91599E+12
2018.7.3,7269262,7496618.5,7178667,7375396,5.20159E+12
2018.7.4,7350000.5,7553467,7198068.5,7292952.5,4.65304E+12
2018.7.5,7420766,7550643,7320267.5,7352407,5.5878E+12
2018.7.6,7438883.5,7469470.5,7286214.5,7420263,4.80873E+12
2018.7.7,7643351.5,7651221.5,7333813.5,7433544.5,4.41538E+12
2018.7.8,7542647.5,7675655,7518397,7644321,3.77051E+12
2018.7.9,7499860,7608579,7480290,7543984,4.13623E+12
2018.7.10,7041626.5,7517606,7031675,7497034,4.50804E+12
2018.7.11,7208437,7222673.5,7089493.5,7042538.5,4.10867E+12
2018.7.12,6992773.5,7213370,6889542.5,7210770,4.23258E+12
2018.7.13,7042758,7126441,6992463.5,6999756,4.2963E+12
2018.7.14,7085739.5,7110656.5,7013596.5,7053427.5,3.30082E+12
2018.7.15,7185312,7229506.5,7063599.5,7081878.5,3.71201E+12
2018.7.16,7603211,7603211,7183421,7182340.5,5.32966E+12
2018.7.17,8239757.5,8316407.5,7508729,7600842.5,6.71012E+12
2018.7.18,8335983.5,8510696,8226494.5,8233319.5,6.90265E+12
2018.7.19,8471825,8504563,8239711.5,8344375.5,5.7996E+12
2018.7.20,8287369,8563978,8252581.5,8472437,5.56336E+12
2018.7.21,8360798,8381476.5,8184010,8285780.5,4.19952E+12
2018.7.22,8361751.5,8495194,8321491,8359118.5,4.16534E+12
2018.7.23,8731984,8814047,8350056,8357490.5,5.81197E+12
2018.7.24,9503250,9503250,8754219,8738098,8.20982E+12
2018.7.25,9127813,9506855,9077182,9452927,6.5216E+12
2018.7.26,8930817,9272900,8850628,9122748,5.50241E+12
2018.7.27,9101128,9230631,8744233,8929492,5.79159E+12
2018.7.28,9131380,9165599,9040670,9105643,4.44606E+12
2018.7.29,9160295,9220674,9074566,9146618,4.57787E+12
2018.7.30,9134324,9193865,8844323,9163773,6.19869E+12
2018.7.31,8653561,9134842,8560910,9135128,5.8809E+12
2018.8.1,8529224,8661703,8394887,8640882,5.36662E+12
2018.8.2,8536880,8645244,8482679,8539605,4.75415E+12
2018.8.3,8343913.5,8535387,8264518.5,8531228,5.19324E+12
2018.8.4,7893249,8414733,7838501,8348717,4.79058E+12
2018.8.5,7937267,7970728.5,7789825,7891262.5,4.13131E+12
2018.8.6,7822721.5,8050902.5,7755371.5,7931046,4.41774E+12
2018.8.7,7538170,7981993,7531913,7830058.5,5.22718E+12
2018.8.8,7036957.5,7544327.5,6952072.5,7531171.5,5.65165E+12
2018.8.9,7368569,7435394,6990209.5,7036689.5,4.78698E+12
2018.8.10,6983589,7412531,6915624,7372147.5,5.11365E+12
2018.8.11,7108949.5,7289628,6898133.5,6984808.5,4.57071E+12
2018.8.12,7149571.5,7241207.5,7043198,7095309,6.40615E+12
2018.8.13,7153787.5,7411380.5,7073601,7170683,4.63924E+12
2018.8.14,6985213.5,7141842.5,6760423,7142530.5,5.97343E+12
2018.8.15,7168371.5,7478727,7010358.5,7009674,5.5627E+12
2018.8.16,7135250,7308517,7125859.5,7152133.5,4.8754E+12
2018.8.17,7367147,7369240.5,7130075.5,7142211,5.58975E+12
2018.8.18,7191528,7408255.5,7113128,7370281.5,4.46075E+12
2018.8.19,7277625,7312403.5,7121882.5,7190195.5,3.70384E+12
2018.8.20,7045681.5,7327233.5,7036992,7271405.5,4.09337E+12
2018.8.21,7242105,7251785.5,7043573.5,7037350,3.76927E+12
2018.8.22,7125654.5,7634191.5,7046310.5,7239303.5,5.21638E+12
2018.8.23,7359908.5,7374677.5,7129529.5,7119654,3.85874E+12
2018.8.24,7488253,7488253,7291084,7378649.5,4.56632E+12
2018.8.25,7536425.5,7565888.5,7467081,7488242,3.69133E+12
2018.8.26,7453711,7549307,7377700.5,7526898,3.66226E+12
2018.8.27,7629214,7629214,7453273.5,7457645,4.45365E+12
2018.8.28,7854162.5,7872344.5,7636575.5,7636350.5,5.15762E+12
2018.8.29,7811565.5,7904583.5,7733637,7849104.5,4.59558E+12
2018.8.30,7783657.5,7836540.5,7611247.5,7807796.5,4.9784E+12
2018.8.31,7850139,7875307.5,7735078,7778905.5,5.01472E+12
2018.9.1,8023782.5,8078485,7850663.5,7858204,4.59129E+12
2018.9.2,8107701,8149896.5,7955639,8019689,4.82661E+12
2018.9.3,8084440,8128768,8011858.5,8114735.5,4.55193E+12
2018.9.4,8254261.5,8259409.5,8077481.5,8087713.5,4.79182E+12
2018.9.5,7594723.5,8249921,7594723.5,8254037,6.4852E+12
2018.9.6,7344010.5,7555624,7167522,7552584.5,6.2128E+12
2018.9.7,7292074,7365196,7180934.5,7343729,4.80873E+12
2018.9.8,7020228.5,7367824.5,6988137.5,7284294,4.3243E+12
2018.9.9,7101069,7268609.5,6992309.5,7017296.5,4.13822E+12
2018.9.10,7194970,7189702.5,7091311,7101869.5,4.22182E+12
2018.9.11,7113373,7203392,7038166.5,7197448,4.33238E+12
2018.9.12,7150539,7166608.5,7069527.5,7108657.5,4.57531E+12
2018.9.13,7303558.5,7326848,7123039.5,7153285.5,4.71891E+12
2018.9.14,7298533.5,7364941.5,7220128.5,7301429,4.56806E+12
2018.9.15,7332702.5,7353457,7277061.5,7294824,3.60438E+12
2018.9.16,7306410.5,7333969,7239575.5,7325396,3.67018E+12
2018.9.17,7069930.5,7347926,7043026.5,7302912.5,4.40186E+12
2018.9.18,7141208,7174924.5,7045979,7069604,4.68521E+12
2018.9.19,7180633.5,7209056,6947194.5,7141824.5,4.97298E+12
2018.9.20,7285079,7295011.5,7145875,7180981.5,4.85858E+12
2018.9.21,7508997.5,7574964.5,7258821.5,7278598,7.28266E+12
2018.9.22,7494335.5,7597757.5,7377268.5,7509109,5.02782E+12
2018.9.23,7484030,7543581,7449891.5,7486910.5,4.68126E+12
2018.9.24,7379604,7514420.5,7363566.5,7477494.5,4.67399E+12
2018.9.25,7199289,7387822,7137472.5,7388813,5.2781E+12
2018.9.26,7242574.5,7342038.5,7143628,7206347,4.94803E+12
2018.9.27,7433893.5,7477481,7191610.5,7242897.5,5.12922E+12
2018.9.28,7376047.5,7524598,7321716,7436120.5,5.56682E+12
2018.9.29,7329232,7374904,7228973.5,7374904,4.84439E+12
2018.9.30,7354371.5,7374595.5,7288859,7332285,4.44253E+12
2018.10.1,7334906,7396108,7273408.5,7348033.5,4.45348E+12
2018.10.2,7332932.5,7380631.5,7311268.5,7338935.5,4.45076E+12
2018.10.3,7324907.5,7361284,7223995.5,7330427,4.3789E+12
2018.10.4,7457308.5,7486569,7319570.5,7319636,4.35237E+12
2018.10.5,7496647.5,7497938,7417283,7454428.5,4.15614E+12
2018.10.6,7458626,7503507,7446069.5,7496613.5,3.69035E+12
2018.10.7,7443835.5,7487948,7422569,7461309,3.72773E+12
2018.10.8,7545425,7572188.5,7474985,7440724,4.51378E+12
2018.10.9,7529632,7548576.5,7484209.5,7546389,4.05896E+12
2018.10.10,7531212,7525839.5,7407170.5,7526968,4.33156E+12
2018.10.11,7102396.5,7534243,7088518,7532596,5.88246E+12
2018.10.12,7098746,7157090.5,7087584.5,7083108.5,4.28046E+12
2018.10.13,7111655,7137133,7082036,7102706,3.46649E+12
2018.10.14,7121395.5,7208244.5,7105048,7114483.5,3.49261E+12
2018.10.15,7493339.5,7896846,7089426,7123331.5,8.37283E+12
2018.10.16,7408883,7529011,7384971.5,7498871.5,4.5769E+12
2018.10.17,7383556.5,7435966,7338453.5,7402604,4.61264E+12
2018.10.18,7368747.5,7431697,7342274,7381187.5,4.46454E+12
2018.10.19,7319620,7354807,7283909.5,7370295,4.05171E+12
2018.10.20,7346542,7356199,7301042,7314537,3.82558E+12
2018.10.21,7342039.5,7422609,7331609,7347561,3.6851E+12
2018.10.22,7379469,7443899.5,7351963,7346230,4.17806E+12
2018.10.23,7366154,7400586.5,7337868,7362633,4.22712E+12
2018.10.24,7396813,7381262,7336851.5,7369802,3.89967E+12
2018.10.25,7357972,7390518.5,7338170.5,7384200.5,3.67036E+12
2018.10.26,7376682.5,7418383,7374032.5,7349312,3.76658E+12
2018.10.27,7383097,7413892,7352506.5,7383621,3.86593E+12
2018.10.28,7397728,7413899.5,7352874,7385694.5,3.92924E+12
2018.10.29,7238639.5,7417746,7215007.5,7404525,4.80079E+12
2018.10.30,7213466.5,7275183.5,7193465,7243807,4.30592E+12
2018.10.31,7214394.5,7234550.5,7199601,7216564,4.78619E+12
2018.11.1,7207529,7444000,7197884.5,7215000,4.2824E+12
2018.11.2,7142276,7149642.5,7078187,7208690,4.73458E+12
2018.11.3,7111888.5,7155278.5,7090769.5,7140934.5,4.09036E+12
2018.11.4,7121882,7135844,7040791.5,7116595.5,4.90348E+12
2018.11.5,7206389.5,7279193,7110709,7108800,4.68642E+12
2018.11.6,7242792,7247643.5,7201041.5,7222755.5,5.26874E+12
2018.11.7,7290117.5,7344840.5,7252075,7252288,5.51632E+12
2018.11.8,7231522.5,7314977,7215725,7281201.5,5.22752E+12
2018.11.9,7219837.5,7265035,7205859.5,7219706.5,4.91469E+12
2018.11.10,7246392.5,7278117.5,7219487,7220414,4.18931E+12
2018.11.11,7256980.5,7262255,7179629,7251378.5,4.45866E+12
2018.11.12,7252735,7273649,7247056,7257727.5,4.89009E+12
2018.11.13,7199197,7251532.5,7178951,7255622,5.09848E+12
2018.11.14,6496558,7234258,6275910,7189857.5,8.37656E+12
2018.11.15,6371825,6545123,6054554,6494067.5,7.93331E+12
2018.11.16,6252979.5,6384986.5,6167061,6368768,5.92076E+12
2018.11.17,6229181,6256377.5,6190186.5,6256377.5,4.82598E+12
2018.11.18,6322546,6351265.5,6235248.5,6235248.5,4.67673E+12
2018.11.19,5490413,6318881,5451518.5,6318881,7.93394E+12
2018.11.20,5032839,5584871.5,4828168,5482573.5,9.52818E+12
2018.11.21,5238328,5287666,4923213.5,5046908.5,6.9661E+12
2018.11.22,4961498,5229873,4961157,5249580.5,5.19268E+12
2018.11.23,4929405.5,4978066.5,4746971.5,4955543,5.52403E+12
2018.11.24,4400199.5,5004223.5,4303142,4930063,5.30585E+12
2018.11.25,4549712,4673891,4064920.25,4400222.5,7.74437E+12
2018.11.26,4269774.5,4636057.5,4109613,4555097,7.3178E+12
2018.11.27,4321559,4367694.5,4135843,4255523.5,6.78506E+12
2018.11.28,4777251,4926725.5,4324857,4324857,8.1692E+12
2018.11.29,4784606,4946069,4651030.5,4790463.5,7.27204E+12
2018.11.30,4501148.5,4841712,4421086.5,4795630.5,6.7765E+12
2018.12.1,4722540,4828442,4447862.5,4509211,6.02304E+12
2018.12.2,4630039.5,4819637.5,4606146,4706921.5,5.8858E+12
2018.12.3,4319564.5,4646883.5,4264431.5,4637122.5,5.64561E+12
2018.12.4,4398483,4517425.5,4248264,4310950.5,5.5892E+12
2018.12.5,4177332.75,4416744,4177332.75,4400826,5.90044E+12
2018.12.6,3945570.5,4344612,3945570.5,4177233.75,6.58697E+12
2018.12.7,3849481.25,3936208.75,3689273.25,3936208.75,7.69417E+12
2018.12.8,3912714.75,3946402.5,3771492.5,3851702.25,5.97134E+12
2018.12.9,4059544,4148180,3904812.5,3909465,5.55694E+12
2018.12.10,3966723,4101790.25,3921298,4057773,5.6862E+12
2018.12.11,3865332.5,3970180,3829171.75,3960631,5.30124E+12
2018.12.12,3922295.75,3973692.25,3848290.5,3861663.25,4.65616E+12
2018.12.13,3738167.5,3927789,3711618.75,3922992.25,4.89977E+12
2018.12.14,3672729,3752010,3631633.5,3735987.25,4.95298E+12
2018.12.15,3664754.5,3709986.75,3614756.75,3672947,4.02141E+12
2018.12.16,3683625,3742868.5,3661423.5,3665695,4.24011E+12
2018.12.17,4004073.75,4063084.25,3682730.5,3684340.75,6.10825E+12
2018.12.18,4161763.25,4169692.25,3937816,4003131,6.65615E+12
2018.12.19,4230493.5,4447318.5,4152897.25,4174255.5,7.69166E+12
2018.12.20,4635742,4715300,4207402,4226061,1.00095E+13
2018.12.21,4399274,4723863,4346332,4634316,8.13573E+12
2018.12.22,4532090.5,4532090.5,4347366,4401012.5,6.32908E+12
2018.12.23,4512843.5,4612861.5,4491747,4539781.5,6.94171E+12
2018.12.24,4585650.5,4804079,4514416.5,4514416.5,8.14117E+12
2018.12.25,4287199.5,4598168,4228498.5,4588991.5,6.91955E+12
2018.12.26,4353344.5,4380244,4244452,4290657.5,6.01154E+12
2018.12.27,4095307.25,4347793,4086784.75,4330843,5.74851E+12
2018.12.28,4383217,4410735.5,4064813.25,4093718,6.29073E+12
2018.12.29,4268809.5,4427720.5,4268809.5,4392794,5.57753E+12
2018.12.30,4319409.5,4358631.5,4242898.5,4271018,5.33014E+12
2018.12.31,4167496.25,4307845,4148753,4320279.5,5.19096E+12
2019.1.1,4284795,4290765,4133847,4171964.75,4.82066E+12
2019.1.2,4428835,4432793.5,4271306.5,4291491.5,5.89049E+12
2019.1.3,4316672,4431168,4308021,4415052,5.09689E+12
2019.1.4,4308451.5,4318403.5,4249898.5,4311528,5.4144E+12
2019.1.5,4294465.5,4361150.5,4285202,4302037,5.73789E+12
2019.1.6,4547076,4569770,4273601,4284821.5,6.24292E+12
2019.1.7,4497812.5,4569198.5,4501391,4549257,5.84247E+12
2019.1.8,4522813,4619074,4489660,4501294,5.95426E+12
2019.1.9,4518332,4561290.5,4519361,4523925.5,5.72829E+12
2019.1.10,4111751.25,4544683,4090444.75,4517138.5,7.68289E+12
2019.1.11,4124737,4153754,4077008.5,4106006.25,6.19568E+12
2019.1.12,4095006,4137727.25,4087202.25,4123719.25,5.34418E+12
2019.1.13,3977293.25,4110059.25,3969085,4092285,5.24041E+12
2019.1.14,4161785.5,4180293.25,3975646.5,3982773.75,6.34634E+12
2019.1.15,4078262.25,4167483.25,4063718.75,4159824,6.21981E+12
2019.1.16,4093187.75,4136547.5,4073163.25,4080570.75,6.04117E+12
2019.1.17,4125619.75,4128339.75,4069744,4087925.5,6.12851E+12
2019.1.18,4117986,4130406.5,4092625.25,4125234.25,5.63232E+12
2019.1.19,4197612.5,4232302.5,4111837.5,4111837.5,6.7049E+12
2019.1.20,4057437.5,4215248,4034664.75,4194097.5,6.29006E+12
2019.1.21,4053003.75,4062125.75,4035884,4056715.5,5.67183E+12
2019.1.22,4077302.25,4093913.5,4009336.25,4051890.25,6.01048E+12
2019.1.23,4037924,4086820.5,4016397.5,4078410.75,6.12004E+12
2019.1.24,4060912,4081694.75,4026329.25,4037054.25,5.93525E+12
2019.1.25,4032498.25,4072317.5,4002881.25,4068270.5,5.89886E+12
2019.1.26,4032846.5,4087381,4018506.75,4032441.75,5.70726E+12
2019.1.27,3988595.5,4044277.25,3993424.5,4035339.25,6.19969E+12
2019.1.28,3889681,4011171,3848845.75,3988590.5,7.74353E+12
2019.1.29,3857928.25,3891236,3800246,3887736.25,6.59804E+12
2019.1.30,3869661.75,3907496.75,3831963.75,3853271.25,6.61018E+12
2019.1.31,3847039,3899343.25,3836050.25,3868811.25,6.48762E+12
2019.2.1,3903014.25,3918690,3836519.25,3850103.5,6.06826E+12
2019.2.2,3940381.25,3942561.75,3880219.25,3899299.75,5.6756E+12
2019.2.3,3877234.25,3940436.75,3858921.5,3934874,5.64563E+12
2019.2.4,3881413,3894239.75,3856041.5,3880988.75,5.98368E+12
2019.2.5,3881245.75,3892748,3873418.5,3876745.5,5.85323E+12
2019.2.6,3832231,3885158,3810029.75,3884351,6.15421E+12
2019.2.7,3823672.5,3856781.5,3817851,3833599.75,5.6295E+12
2019.2.8,4120698.75,4154239.75,3813138.5,3825766.25,8.69323E+12
2019.2.9,4126066.5,4135886.75,4097974.75,4126099.25,6.92191E+12
2019.2.10,4151439,4152709,4094267.75,4128311.75,7.0675E+12
2019.2.11,4108133,4157549.5,4103638,4157541.75,7.06797E+12
2019.2.12,4097038,4114356.75,4064797.25,4101738.5,7.26705E+12
2019.2.13,4085026.25,4116831.75,4063614.75,4096420.75,7.2419E+12
2019.2.14,4084797.25,4111154.25,4067679.25,4084086,7.08233E+12
2019.2.15,4078273.5,4110846.25,4065727,4085094,6.86163E+12
2019.2.16,4088384.5,4114351,4071485.25,4072033,6.68456E+12
2019.2.17,4137882,4144988.5,4075890.75,4092407.75,7.92868E+12
2019.2.18,4406100.5,4433725,4133024,4135308.75,1.11491E+13
2019.2.19,4430065.5,4518657,4404117,4401675.5,1.11491E+13
2019.2.20,4491005,4491725,4412579.5,4429798.5,9.76093E+12
2019.2.21,4449213.5,4514629,4439004.5,4491248.5,8.74865E+12
2019.2.22,4499435,4501947,4450515.5,4447050,8.79159E+12
2019.2.23,4651638.5,4680017.5,4458097.5,4492009.5,1.00188E+13
2019.2.24,4280279,4728124.5,4259951.5,4654930,1.21252E+13
2019.2.25,4341631,4370711,4277738.5,4276311.5,1.04203E+13
2019.2.26,4298572.5,4352575.5,4290664,4337237,8.84529E+12
2019.2.27,4302009,4349820,4234382,4301861.5,9.2734E+12
2019.2.28,4337461,4395154.5,4327374.5,4298897.5,9.45154E+12
2019.3.1,4352287.5,4406654,4335590.5,4335669.5,8.63926E+12
2019.3.2,4357735.5,4368566.5,4321327,4347477.5,8.54627E+12
2019.3.3,4338845,4370217,4326495,4355312.5,8.18056E+12
2019.3.4,4247287,4351165.5,4207759,4336186.5,1.01951E+13
2019.3.5,4391970.5,4400339,4215728,4245227,1.14682E+13
2019.3.6,4403686.5,4424147.5,4371285.5,4392766,1.03498E+13
2019.3.7,4436100.5,4442663.5,4400464.5,4403020.5,1.08696E+13
2019.3.8,4423406.5,4478388,4394085,4438224.5,1.20629E+13
2019.3.9,4495598,4522735,4413495,4415946.5,1.22461E+13
2019.3.10,4485245.5,4497156.5,4449768.5,4498842.5,1.1025E+13
2019.3.11,4420116.5,4498554.5,4410591.5,4487674.5,1.1461E+13
2019.3.12,4410554,4436795.5,4357109.5,4418454,1.10681E+13
2019.3.13,4416817,4440475,4406141.5,4414739.5,1.07056E+13
2019.3.14,4460327.5,4484215.5,4431678,4416387.5,1.19122E+13
2019.3.15,4492134,4505129.5,4451997,4462338.5,1.06541E+13
2019.3.16,4591726,4623833,4492926.5,4495523.5,1.1178E+13
2019.3.17,4574744,4597845.5,4543736,4590530,9.34402E+12
